SNAME,SEINetName,county,institutionCode,identifiedBy,collector,collectionNumber,eventDate,year,modified,habitat,substrate,verbatimAttributes,occurrenceRemarks,associatedTaxa,reproductiveCondition,locality,locationRemarks,decimalLatitude,decimalLongitude,verbatimCoordinates,geodeticDatum,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,references,SEINet_id,occurrenceID,catalogNumber,accessionNumber,SEINetName_binomial,SEINetName_tri_shift,institutionCode_CNHP,textName,institutionCount,Unnamed: 3,iNatName,gbifID,otherCatalogNumbers,iNatName_binomial,iNatName_tri_shift,SFID,EOID,Descriptor,Locator,FeatureType,UncertType,UncertDist,DistanceUnit,DigiCom,MapCom,DigiBase,RepAcc,CValue2020,GELEMENTID,SELEMENTID,ELCODE,MAJORGROUP,GNAME,GCOMNAME,SCOMNAME,GRANK,SRANK,RNDGRANK,TRACK,INACTIVE,TRACKCOM,USESA,COSTATUS,OTHERSTATUS,CNHPSENS,ECOSCALE,AQDEP,ENDEMISM,TRACKJUST,ELSENSJUST,GLOBALSSEQID,CLASSIFICATIONSTATUS,ORIGIN
Alopecurus aequalis,Alopecurus aequalis,Larimer,IND,,E. C. Smith,s.n.,8/24/1926,,7/16/2023 7:02,,,,,,,Pingree Park,,40.561094,-105.597778,,,,georef batch tool 2019-01-20; GeoLocate,reviewed - high confidence,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8926499,8926499,5d63bdaa-202e-4e1d-bd95-4c93d935873f,IND-0026164,120923,Alopecurus aequalis,Alopecurus aequalis,IND,"Indiana University Herbarium, Deam Herbarium",1506,,,,,,,,,,,,,,,,,,,4,1380,18062,PMPOA07010,Vascular Plants,Alopecurus aequalis,Short-awn Foxtail,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,152667,1,Unknown/Undetermined
Agoseris glauca,Agoseris glauca,Conejos,IND,,William A. Weber,7861,7/20/1952,1952,7/16/2023 7:02,Meadows,,,,,,Along Conejos River ca. 5mi. NW of junction with Cumbres Pass road,,37.160474,-106.431399,,,,georef batch tool 2018-10-24; GeoLocate,reviewed - high confidence,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=15922654,15922654,c1d8901f-692b-4f92-81db-a6f3edbe1c0c,IND-0120669,66094,Agoseris glauca,Agoseris glauca,IND,"Indiana University Herbarium, Deam Herbarium",1506,,,,,,,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Agoseris glauca,Agoseris glauca,Routt,IND,,William A. Weber,6941,7/23/1951,1951,7/16/2023 7:02,Trail,,,,,,From Columbine to summit of Hahn's Peak,,40.844592,-106.955069,,,,georef batch tool 2018-12-12; GeoLocate,reviewed - high confidence,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=15922656,15922656,72283ff2-ebb4-40db-ba5b-1ee8eaa2e960,IND-0120667,66225,Agoseris glauca,Agoseris glauca,IND,"Indiana University Herbarium, Deam Herbarium",1506,,,,,,,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Alopecurus aequalis,Alopecurus aequalis,La Plata County,SEINet,,G. Rink,4110,8/2/2004,2004,10/24/2004 0:00,,,,,"Pinus ponderosa, Quercus gambelii",,"Edgemont Highlands Subdivision, east of Durango, north of the Florida Road, along watercourse.",,37.312684,-107.781638,13 253486E 4132985N,NAD27,,,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3372985,3372985,ce2efda1-0cd4-4af5-b58b-3fa3664174a0,,,Alopecurus aequalis,Alopecurus aequalis,SEINet,General Research Observations,1502,,,,,,,,,,,,,,,,,,,4,1380,18062,PMPOA07010,Vascular Plants,Alopecurus aequalis,Short-awn Foxtail,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,152667,1,Unknown/Undetermined
Agoseris glauca,Agoseris glauca,Gilpin,CHIC,,Denise Wilson,Wilson2016-53,9/6/2011,2011,7/16/2023 7:02,Meadow,,,,"Populus tremuloides, Chamerion angustifolium, Bromus inermis, Elymus trachycaulus, Dasiphora fruticosa, Oxytropis lambertii, Thermopsis divaricarpa, Rosa woodsii, Heterotheca villosa, Artemisia ludoviciana, Achillea millefolium, Geranium caespitosum",,Golden Gate Canyon State Park.,"Golden Gate Canyon State Park, Aspen Meadows. Drive 7 miles west from the intersection of Hwys 72 and 93 and turn left (south) on Twin Spruce. Drive south for 4.6 miles to entrance to GGCSP, then another 3.5 miles to Aspen Meadows Campground. Plants are in the large open meadow at the entrance to the campground",39.87277778,-105.4316667,,NAD-83,,,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25207937,25207937,,20509,,Agoseris glauca,Agoseris glauca,CHIC,Chicago Botanic Garden,1431,,,,,,,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Agoseris glauca,Agoseris glauca,Pueblo,CHIC,,"Evan Hilpman, Sadie Todd",s.n.,5/10/2012,2012,7/16/2023 7:02,,,flowers yellow; TSN 36490,,,,Crow Cut. Colorado City,,37.967258,-104.830256,,NAD-27,,,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4391504,4391504,,17321,,Agoseris glauca,Agoseris glauca,CHIC,Chicago Botanic Garden,1431,,,,,,,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Alopecurus aequalis,Alopecurus aequalis,Mesa,DES,,Vlad Siplivinsky,1606,7/18/1981,1981,7/16/2023 7:02,Meadow around res. 9. Muddy pool.,,,,,,"Grand Mesa National Forest, junction roads 65 and 100.",,39.0396,-108.0697,TRS: T12S R96W S1,WGS84,,GeoLocate,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3222490,3222490,5b569f09-dd2e-4460-bf05-cbc518bd46ab,DES00023709,,Alopecurus aequalis,Alopecurus aequalis,DES,Desert Botanical Garden Herbarium,1071,,,,,,,,,,,,,,,,,,,4,1380,18062,PMPOA07010,Vascular Plants,Alopecurus aequalis,Short-awn Foxtail,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,152667,1,Unknown/Undetermined
Agoseris glauca,Agoseris glauca,,ILLS,,Blanch McAvoy,s.n.,7/9/1910,1910,7/16/2023 7:02,,,,,,,Cripple Creek.,,38.746656,-105.178315,,,,georef batch tool 2021-07-19; GeoLocate,reviewed - high confidence,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6998436,6998436,,,145754,Agoseris glauca,Agoseris glauca,ILLS,Illinois Natural History Survey,1066,,,,,,,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Agoseris glauca,Agoseris glauca,,ILLS,,Blanch McAvoy,s.n.,5/3/1911,1911,7/16/2023 7:02,,,,,,,Boulder.,,40.014986,-105.270546,,,,georef batch tool 2021-07-19; GeoLocate,reviewed - high confidence,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6998434,6998434,,,145758,Agoseris glauca,Agoseris glauca,ILLS,Illinois Natural History Survey,1066,,,,,,,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Agoseris glauca,Agoseris glauca,Rio Blanco,BLM,,Elizabeth Neese,4352,5/3/1978,1978,7/16/2023 7:02,"Sandy, stoney hillside, river banks, Mesa Verde Form.",,,,,Flower | Fruit,Douglas Creek.,,39.817127,-108.754056,TRS: T3S R101W sec 5,WGS84,,GeoLocate,Verified,Section centroid,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17213284,17213284,8e8ca586-6dd5-46ed-b060-1dc46b1c7e4b,UI00501,523UI,Agoseris glauca,Agoseris glauca,BLM,Bureau of Land Management,845,,,,,,,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Alopecurus aequalis,Alopecurus aequalis,Grand,RENO,,R.R. Halse,6276,7/24/2002,,7/16/2023 7:02,In wet area.,,,,"Assoc. Genera: Torreyochloa, Mertensia, Geum, Carex, Salix, Juncus",,Winter Park; by the Beaver Village Condominiums.,,39.913056,-105.786111,"39° 54' 47"" N 105° 47' 10"" W",,,,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4342351,4342351,6ba2da3c-dffb-46d4-9ae1-f76759f0ef48,27361,,Alopecurus aequalis,Alopecurus aequalis,RENO,University of Nevada Herbarium,840,,,,,,,,,,,,,,,,,,,4,1380,18062,PMPOA07010,Vascular Plants,Alopecurus aequalis,Short-awn Foxtail,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,152667,1,Unknown/Undetermined
Alopecurus aequalis,Alopecurus aequalis,Jackson,RENO,,C.L. Shear,s.n.,1894-08-19,1894,7/16/2023 7:02,,,,,,,"North Platte River, below Hebron.",,40.640246,-106.407031,,,,,,"Label lists county as Larimer, as it was in 1898.",https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4342358,4342358,406e2cd6-d999-4c7f-bf79-986a795150c8,27368,NESH 275,Alopecurus aequalis,Alopecurus aequalis,RENO,University of Nevada Herbarium,840,,,,,,,,,,,,,,,,,,,4,1380,18062,PMPOA07010,Vascular Plants,Alopecurus aequalis,Short-awn Foxtail,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,152667,1,Unknown/Undetermined
Alopecurus aequalis,Alopecurus aequalis,Grand,RENO,,C.L. Shear,1547,1898-08-26,1898,7/16/2023 7:02,,,,,,,Grand Lake.,,40.243566,-105.814654,,WGS84,,GeoLocate,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4342357,4342357,66427a55-6f8c-4d64-935c-32b7154d0c93,27367,NESH 276,Alopecurus aequalis,Alopecurus aequalis,RENO,University of Nevada Herbarium,840,,,,,,,,,,,,,,,,,,,4,1380,18062,PMPOA07010,Vascular Plants,Alopecurus aequalis,Short-awn Foxtail,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,152667,1,Unknown/Undetermined
Alopecurus aequalis,Alopecurus aequalis,Jackson,RENO,,C.L. Shear,1502,1898-08-19,1898,7/16/2023 7:02,,,,,,,"North Platte River, below Hebron.",,40.640246,-106.407031,,WGS84,,GeoLocate,,"Label lists county as Larimer, as it was in 1898.",https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4342359,4342359,e333f8ff-94dd-4500-b893-51cef9f2dd8b,27369,NESH 274,Alopecurus aequalis,Alopecurus aequalis,RENO,University of Nevada Herbarium,840,,,,,,,,,,,,,,,,,,,4,1380,18062,PMPOA07010,Vascular Plants,Alopecurus aequalis,Short-awn Foxtail,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,152667,1,Unknown/Undetermined
Agoseris glauca,Agoseris glauca,Gunnison,KSP,,Ralph L. Kelting,22-38,8/12/1972,1972,11/17/2023 7:12,Open meadow,,,,,,1 mi N of Gothic,,38.971753,-106.995733,"38 58'18.31""N, 106 59'44.64""W [post facto]",,,,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20463046,20463046,5ad9610a-d13b-419c-855c-8fcf2f6fbaa4,KSP008435,,Agoseris glauca,Agoseris glauca,KSP,Pittsburg State University,758,,,,,,,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Alopecurus aequalis,Alopecurus aequalis,Lake,SAT,leg. ign.,Gretchen D. Jones,9387,7/21/1992,1992,3/7/2014 0:00,,,abundance=frequent;,"Botanical Research Center, Plants of Lake County, Colorado, This specimen is a duplicate of SAT # 23409, and 28349;",,fertile,"San Isabel National Forest, northwest of Leadville, Turquoise Lake, 0.4 mi W Baby Doe Camp ground",,39.273551,-106.353807,,World Geodetic System 1984,GeoLocate,,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25148224,25148224,5e0c325b-6410-4823-93bf-91f4bd870f30,29169,,Alopecurus aequalis,Alopecurus aequalis,SAT,Angelo State University Herbarium,738,,,,,,,,,,,,,,,,,,,4,1380,18062,PMPOA07010,Vascular Plants,Alopecurus aequalis,Short-awn Foxtail,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,152667,1,Unknown/Undetermined
Agoseris glauca,Agoseris glauca,Rio Blanco,MWI,Neil Snow,"Snow, Neil",9105,5/19/2003,2003,7/16/2023 7:02,Transition between sagebrush flats and pinyon-juniper benches,,,Flowers,,,"County Road 142, off of Colorado Highway 64, Scenery Gulch, about 6.5 miles south of Moffat Gulch County line",,40.12639,-108.1272,,,,,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5321221,5321221,4e450bde-444a-4fab-b274-1e0b8d84cad0,MWI00062304,,Agoseris glauca,Agoseris glauca,MWI,"Western Illinois University, ​R. M. Myers Herbarium",261,,,,,,,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Alopecurus aequalis,Alopecurus aequalis,Boulder,DEK,,George Neville Jones,34113,7/20/1962,1962,7/16/2023 7:02,Moist ground near creek,,,,,Flowering,"Fourth of July Canyon, above Eldora; near creek",,39.995102,-105.635128,,WGS84,,GeoLocate,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20560473,20560473,97c2c07f-021c-41d7-809a-697d9328f339,DEK000094744,94744,Alopecurus aequalis,Alopecurus aequalis,DEK,Northern Illinois University Herbarium,148,,,,,,,,,,,,,,,,,,,4,1380,18062,PMPOA07010,Vascular Plants,Alopecurus aequalis,Short-awn Foxtail,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,152667,1,Unknown/Undetermined
Alopecurus aequalis,Alopecurus aequalis,El Paso,OS,"Weishaupt, CG","Spence, EJ",s.n.,1879-07-00,1879,4/29/2013 0:00,,,,,,,,Colorado Springs,38.833882,-104.82136,,,,,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=12473383,12473383,de00aa5a-9894-4d3d-b5eb-6bc471a9d37c,OS455749,455749,Alopecurus aequalis,Alopecurus aequalis,OS,Ohio State University Herbarium,64,,,,,,,,,,,,,,,,,,,4,1380,18062,PMPOA07010,Vascular Plants,Alopecurus aequalis,Short-awn Foxtail,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,152667,1,Unknown/Undetermined
Alopecurus aequalis,Alopecurus aequalis,Douglas,OS,,"Beetle, AA",2013,6/19/1937,1937,4/29/2013 0:00,Sandy bank of stream,,,,,,,"Castle Rock, Near Castle Rock",39.372212,-104.85609,,,,,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=12473391,12473391,5e51ae59-aeac-4703-bddf-efeda1eb1250,OS455757,455757,Alopecurus aequalis,Alopecurus aequalis,OS,Ohio State University Herbarium,64,,,,,,,,,,,,,,,,,,,4,1380,18062,PMPOA07010,Vascular Plants,Alopecurus aequalis,Short-awn Foxtail,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,152667,1,Unknown/Undetermined
Alopecurus aequalis,Alopecurus aequalis,Montezuma,OS,"Weishaupt, CG","Baker, CF",s.n.,1898-07-07,1898,4/29/2013 0:00,Along ditch in pine belt,,,,,,,Mancos,37.344996,-108.28925,,,,,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=12473393,12473393,a93bee8b-1d6f-4725-9d08-837ec9575c98,OS455759,455759,Alopecurus aequalis,Alopecurus aequalis,OS,Ohio State University Herbarium,64,,,,,,,,,,,,,,,,,,,4,1380,18062,PMPOA07010,Vascular Plants,Alopecurus aequalis,Short-awn Foxtail,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,152667,1,Unknown/Undetermined
Alopecurus aequalis,Alopecurus aequalis,Lake,SWSL,,S. & G. Jones,9387,7/21/1992,1992,7/16/2023 7:02,,,,,,,"San Isabel National Forest, Turquoise Lake. 0.4 mi W of Baby Doe Campground, NW of Leadville.",,39.269711,-106.358626,,WGS84,,georef batch tool 2023-06-26; GeoLocate,,,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=21805842,21805842,8b8bca17-5fc3-44ff-bab9-cb8d764034e0,SWSL003382,,Alopecurus aequalis,Alopecurus aequalis,SWSL,Stoneville Weed Science Laboratory Herbarium,28,,,,,,,,,,,,,,,,,,,4,1380,18062,PMPOA07010,Vascular Plants,Alopecurus aequalis,Short-awn Foxtail,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,152667,1,Unknown/Undetermined
Agoseris glauca,,,iNaturalist,dkairns,dkairns,,2022-07-25T12:40:37,2022,10/17/2023 12:39,,,,,,,,,38.903502,-106.942038,,,,,,,https://www.inaturalist.org/observations/128051906,,https://www.inaturalist.org/observations/128051906,128051906,,,,,,,,Agoseris glauca,3873508895,,Agoseris glauca,Agoseris glauca,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Agoseris glauca,,,iNaturalist,kwhitney,kwhitney,,6/10/2009,2009,10/17/2023 13:01,,,,,,,,,38.724,-106.816,,,,,,,https://www.inaturalist.org/observations/3594158,,http://www.inaturalist.org/observations/3594158,3594158,,,,,,,,Agoseris glauca,1291100986,,Agoseris glauca,Agoseris glauca,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Agoseris glauca,,,iNaturalist,curt_nimz,curt_nimz,,2018-07-11T08:43,2018,3/14/2024 9:21,,,,,,,,,38.908969,-107.039486,,,,,,,https://www.inaturalist.org/observations/200653168,,https://www.inaturalist.org/observations/200653168,200653168,,,,,,,,Agoseris glauca,4596807815,,Agoseris glauca,Agoseris glauca,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Agoseris glauca,,,iNaturalist,Ryan Donnelly,Ryan Donnelly,,2020-09-05T11:55:17,2020,8/29/2024 13:34,,,,,,,,,38.811765,-106.717426,,,,,,,https://www.inaturalist.org/observations/58978588,,https://www.inaturalist.org/observations/58978588,58978588,,,,,,,,Agoseris glauca,3117756401,,Agoseris glauca,Agoseris glauca,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Agoseris glauca,,,iNaturalist,cewald53,cewald53,,2022-08-09T10:01:28,2022,6/5/2023 19:55,,,,,,,,,39.40243,-105.745645,,,,,,,https://www.inaturalist.org/observations/130178706,,https://www.inaturalist.org/observations/130178706,130178706,,,,,,,,Agoseris glauca,4129837383,,Agoseris glauca,Agoseris glauca,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Agoseris glauca,,,iNaturalist,Max Mallen-Cooper,Max Mallen-Cooper,,2023-08-20T09:55:59,2023,10/17/2023 12:29,,,,,,,,,38.981056,-107.047289,,,,,,,https://www.inaturalist.org/observations/179458978,,https://www.inaturalist.org/observations/179458978,179458978,,,,,,,,Agoseris glauca,4399987192,,Agoseris glauca,Agoseris glauca,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Agoseris glauca,,,iNaturalist,Rod,Rod,,2019-09-10T17:57:03,2019,5/21/2020 17:29,,,,,,,,,38.384549,-106.240731,,,,,,,https://www.inaturalist.org/observations/32981325,,https://www.inaturalist.org/observations/32981325,32981325,,,,,,,,Agoseris glauca,2626141581,,Agoseris glauca,Agoseris glauca,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
Agoseris glauca,,,iNaturalist,Rick Williams,juliakmil,,2016-07-03T12:10,2016,10/17/2023 13:22,,,,,,,,,38.881745,-106.97821,,,,,,,https://www.inaturalist.org/observations/69076034,,https://www.inaturalist.org/observations/69076034,69076034,,,,,,,,Agoseris glauca,4430392532,,Agoseris glauca,Agoseris glauca,,,,,,,,,,,,,7,235133,40347,PDAST090N0,Vascular Plants,Agoseris glauca,Prairie Agoseris,,G5,SNR,G5,N,N,,,,,N,,N,N: No (the element is not endemic),"does not meet minimum G-rank/S-rank criteria (G1, G2, G3 or G4S1-2 or G5S1-2) for tracking",,961013,1,Unknown/Undetermined
